alcohol_category,ses_z,parent_age,parenting_score,child_risk_cont,child_adverse
Heavy,0.02041716721291813,30.0,73.9268647074652,0.11453940494246198,0
Moderate,-1.465673857342095,32.6,73.33698831533317,0.21448629068070624,0
None,-1.7690503037393988,45.1,61.98834859366512,0.12969678184431088,0
None,0.366746407892257,34.6,81.30847967594025,0.05982148343060433,0
None,-0.3838747413307828,33.9,85.57265019273305,0.055114108082804356,0
Moderate,0.20228040762121913,29.4,78.87661687893944,0.15976335866427915,0
Moderate,-0.017894977008350053,23.6,81.15918346671323,0.22472460185397386,1
None,-0.9764000486637974,34.0,70.68347812393505,0.12645460365002115,0
None,-0.045254301964336476,37.0,88.85004525631528,0.06335311052440436,0
None,-1.2331013050148552,41.6,69.04568098440822,0.09569713773856062,0
Moderate,1.3909723580014006,21.5,77.81779999107201,0.11552740231207162,0
Moderate,-1.3559703448599638,28.2,70.78189467981166,0.09825808663445035,0
None,-0.19578527096858134,31.5,65.798809018155,0.13238438945915376,0
None,-1.0422715880472484,35.0,66.01379491353221,0.07804477286807071,0
None,0.5704211733607956,34.1,74.58099623822557,0.14021378612039503,1
Heavy,-0.33143137128150285,34.3,73.8653258223723,0.1540967737644704,0
None,-0.5186667196212101,37.4,73.58552168275541,0.1289916883262745,0
Moderate,0.8532015450515544,29.6,82.90480275603764,0.06961433796904276,0
Moderate,0.029430591677552183,40.6,78.13737649463377,0.17205572622125845,0
None,0.5166444459359673,37.6,74.76014778468846,0.07355029651036643,0
None,-0.9813259365174648,33.1,90.10196470288751,0.032960427615599544,0
None,-1.404816943927507,44.6,69.5243020983856,0.12149914808140509,0
Moderate,0.10720796204013365,44.3,89.37745334630104,0.24492382631088472,1
Moderate,-0.3188463554947312,40.6,75.26687415519162,0.12506172577973013,0
Moderate,0.6264346724539442,18.0,72.84863692129376,0.06863048986716803,0
Moderate,-0.0799084526625497,44.5,63.30123142219485,0.12616960914291728,0
None,0.2050753392346299,39.8,72.26818552582087,0.12318637122066511,0
Heavy,-1.6233825299412434,47.0,58.01145496206451,0.15867099168046306,0
Moderate,1.8884369396142566,42.4,67.32754895217488,0.21208097849729884,0
None,-0.16424198503203188,44.5,78.51923009034623,0.18669172968603148,0
Heavy,0.697586970339199,40.3,63.13373588182208,0.19332261712909532,0
Moderate,-0.8360916702196265,43.1,72.21796227904294,0.11967117007720685,0
Moderate,0.3080099022173409,47.0,81.41925195796179,0.10160059689101467,0
Moderate,-1.3028447635247453,36.3,53.55302541416262,0.16174554608330444,0
Moderate,0.452067838259671,25.6,90.43037528582703,0.0689727108759434,0
Moderate,-0.3559740843858328,33.2,61.57636771030404,0.13705594634304613,0
None,0.029190503935567446,37.3,63.54176245862748,0.07474800306828994,1
None,0.6979740301300975,35.4,88.19479372982538,0.05236974048195768,0
Heavy,-1.2325403112202802,27.5,61.017691087195686,0.26255660513949375,0
None,-0.684491730612797,25.2,71.28636582673894,0.08306921039065529,0
None,0.4573242810867655,30.6,70.57179979654082,0.10690830252920294,0
Moderate,2.098221474546747,39.8,69.73078875086522,0.14346593556186868,0
Moderate,-0.13808233466148176,44.5,81.76961192042867,0.06191838570041865,0
Moderate,0.5911361179239325,40.5,68.7198464036867,0.1081293549138456,0
Heavy,-0.10697146985848006,41.3,49.71644107333227,0.4040637508331725,0
None,1.9422455947562995,34.5,82.69706324611185,0.05553100413584345,0
None,-1.7472216669652556,24.5,55.45568483170629,0.11429286507638499,0
None,0.094621044669358,32.3,62.99740911852068,0.15650371416414816,0
Heavy,-1.625544033562061,33.4,72.78719136202275,0.26025710000791635,1
Moderate,-2.5065715705367166,32.0,51.241525518858474,0.21345892466961552,1
None,0.29746205311781654,35.3,54.368718349873916,0.19205318907590058,0
Moderate,0.13949779614745886,37.6,79.95757247778755,0.14674752098472243,0
Heavy,-0.28483693774220137,40.1,63.478850932239524,0.36795837615902693,0
Moderate,-0.10619409003975315,33.3,67.30684954214622,0.18634098379046193,0
Heavy,3.0982994340712575,23.6,62.10086790029658,0.2988138505316886,0
None,-0.2581751380314344,32.1,78.20234250306135,0.10290759226487742,0
Moderate,0.5101243612500749,35.3,63.50071815958033,0.0812392177487108,0
Moderate,-0.6493648196138809,42.3,82.79041470669279,0.08113252683971553,0
Moderate,0.29523257504060313,31.6,54.0570011230569,0.1434573161500455,0
Moderate,-0.23823367505561752,38.1,75.14631423239854,0.07040957083128153,0
Moderate,-0.41051848272973,36.7,82.3321549644578,0.144031721751312,0
Moderate,1.8188985322003248,35.3,66.52493089200031,0.12918531671665057,0
None,1.177184963184339,40.6,63.84761634108969,0.1124285689905464,0
Moderate,0.13674664739923068,31.0,84.40103563959009,0.10592307114896278,0
Heavy,-2.304211935943967,31.5,51.00140542725876,0.24504342218871195,1
Heavy,-0.3610092232525697,34.9,51.853438042924566,0.18957191604522583,0
None,2.7030275644050836,31.2,91.2661837126675,0.040216429630651224,0
None,-0.23066166663970813,38.0,81.27149230761563,0.05626757762040496,0
None,1.1032175720536581,30.7,51.4333906855292,0.165609159704205,0
Moderate,1.4419424019526008,36.4,88.64735817737399,0.08158310479465104,0
Moderate,0.21896391585597508,34.4,58.592238977957464,0.10819233137877383,0
None,-0.8418216318681523,36.3,69.06287057497703,0.06495926720681997,0
Moderate,-2.4353123317828884,32.2,72.65837656953194,0.09666688749376119,0
Moderate,0.6841632086089545,33.0,79.93559663664747,0.1887691083381116,0
Moderate,-0.8147560028235481,35.6,94.15751800160558,0.06312397697222442,0
Moderate,0.17615045188769213,36.2,58.24327028070883,0.17115463118014007,0
Moderate,-1.2498203395893641,35.0,82.86632338058726,0.04850455521252625,0
Moderate,-0.2652375404702022,45.2,82.38025416388166,0.08657724129627882,1
None,0.033719054901053244,29.1,72.48695979523244,0.09500958534734491,0
Moderate,0.26859358104429787,34.6,80.61010347895535,0.07610848414916435,1
Moderate,-1.1148221873524142,25.6,76.50706505521771,0.11663930921070575,0
Heavy,1.1969109487613523,37.2,52.88222554104851,0.32405280318940005,0
Moderate,-0.5968947847319713,28.3,88.48937050539872,0.07418568463345628,0
Moderate,-1.6744694604532453,33.3,52.80871657710603,0.11886053386785822,1
None,-0.1090234199634638,32.8,67.45555092659617,0.08102767879993461,0
Moderate,0.03437530902646009,36.7,68.46036969429147,0.09574773609031938,0
None,0.16058943317175978,31.7,91.774324757542,0.10652830078017064,0
None,1.3621324036850793,31.4,72.03286540512674,0.10755930459440337,0
Moderate,-0.23644883673585937,43.6,73.17306424088777,0.10459470196269943,0
Heavy,-0.11961962436877134,36.7,74.87213156604108,0.12760655471500335,0
None,-1.1031843812330935,31.6,69.18689130142633,0.10738894740386393,0
Moderate,0.820553502887897,33.5,65.8392406128353,0.12085958767789146,0
Moderate,0.18430906407810346,44.9,69.07406511299556,0.10933682649847772,0
None,-0.42002772729416255,33.6,87.64404671611318,0.08778184842224009,0
Moderate,-1.9046746934654637,30.9,68.79156937270514,0.16945658831721266,1
Moderate,1.4444121950550874,30.9,91.10671320399125,0.09604892636603278,0
Moderate,-1.2276799644560572,31.7,74.3525852024058,0.14140173955556848,0
None,-0.5912780093697056,31.4,66.78380959858204,0.07373892703052638,0
None,0.35834451107600324,27.3,77.04127115713068,0.10534944193882038,0
Moderate,-1.1965579286166865,28.3,63.919152996754164,0.21275589694819544,0
Moderate,-1.4935097782531435,30.0,62.60633198852032,0.12401754336896964,0
None,-2.123947582700665,38.5,100.0,0.0052951090876022745,0
Moderate,0.7209969529056358,32.7,88.44383305177796,0.0787265698847007,0
None,-0.5451862447263219,33.8,84.90640903806069,0.08880775741896052,0
Moderate,2.92727009247333,42.6,75.29768125603368,0.17606872298640983,0
None,-0.9943550656308734,42.8,85.73498996738478,0.051637579143168445,0
Heavy,-0.9214510234289213,33.3,70.70365716700734,0.14421512453165258,1
None,-0.5653929702854015,31.2,94.23934708187741,0.08119267687474581,0
None,0.2431346551384891,29.8,89.79378135866034,0.049021255053514796,0
None,-0.47020333878531134,39.2,58.397584909406355,0.14451405528704744,0
None,0.612332214002512,33.8,67.43984525129517,0.09432463705195687,0
Heavy,-0.9785883899886544,32.7,57.245063839441954,0.14984158232340597,0
Heavy,-1.381591718463581,30.1,52.034763178884276,0.16710592723502488,0
None,-1.7982147394091075,30.4,72.68826127786262,0.06859680196307348,0
Moderate,-2.2235741679371968,36.9,62.84620200770218,0.18504480109711477,0
Moderate,-0.5180690194750568,27.1,88.46921703810341,0.03069941856603215,0
Heavy,-0.3009803123932219,41.0,82.92500225114965,0.1108194672843991,0
Moderate,-0.6314370274831833,31.8,70.64850985941439,0.13209437954451975,0
None,1.243405797187162,34.1,96.95612177785985,0.068338855064946,0
Moderate,1.228030209608135,27.0,89.60291711307192,0.13479488473869763,0
Moderate,-0.3348029874445019,34.9,64.31978386662198,0.10263451897298957,0
None,-1.793921113191963,33.0,49.139025355505204,0.20854178166921916,0
Moderate,-0.5667051080550528,34.7,66.44555715118473,0.17384518240783736,0
None,-0.5998213939170615,43.8,62.49385288379597,0.14473168996187707,0
Moderate,-0.657134962278058,36.1,73.77627729244051,0.25346439488053363,0
None,-0.6977189038982449,30.2,77.18081741602701,0.09052088674931193,0
Moderate,-0.6534628957248072,30.7,73.71218104610328,0.12916702127686805,0
Moderate,-0.38654161589775976,38.6,75.67627360061387,0.1342926923532276,1
Moderate,-0.6355410988155566,42.8,56.170682613140436,0.12892086588796792,0
None,0.20832250862559215,36.7,81.76319172003633,0.1942112377096821,1
Moderate,0.3603687159048611,39.1,70.24134496876331,0.12224909396023118,0
Moderate,-0.9106450871824898,38.7,72.83079375158079,0.14263425464581853,0
Moderate,1.2710653260070335,43.5,89.34916286160578,0.06335767348379684,0
Moderate,-0.9800623018406142,23.3,57.71660110000729,0.09409758825352832,1
Moderate,-1.6178006138153371,39.0,65.18079229389897,0.14561451193397568,1
Moderate,0.3807780713650517,40.9,70.37676180921765,0.1372115321572866,0
None,-0.8174081344143398,27.0,63.53986089602248,0.08598454831903313,0
Moderate,0.321291470757388,29.7,83.62489779527122,0.07555714993044833,0
Moderate,-2.4036686011005304,29.9,59.672323108320896,0.09837491503450231,0
None,1.3924559414830675,30.6,73.76070161261315,0.08744151578237079,0
None,0.6722934080404022,32.1,74.77102949283388,0.08945318789910149,0
None,-1.5004765491630017,36.5,81.74734570634816,0.05090596526908813,0
Moderate,-1.4787771238462857,40.2,57.10397847781061,0.10739948984886735,0
Moderate,1.6722659040975276,41.5,81.38819682556294,0.12446672569371481,0
Moderate,-0.7373799034979586,30.0,90.78286937498284,0.06846938722856633,0
Moderate,-0.8341848487326238,29.9,67.38608447111493,0.22854381748579028,0
Moderate,-2.2660520941492828,42.9,79.78030161889751,0.14489275845286645,0
None,-0.35077820560155415,38.9,93.37027339004129,0.04336992956259139,0
None,-0.22771961483575284,35.5,81.97664664009798,0.176529298339896,0
Moderate,0.7154930967694852,37.8,72.35897744955142,0.20966967051428353,0
None,-1.3990784281844755,34.8,83.05318192316398,0.0825979290520765,0
None,-1.5202867922406096,38.1,56.92077391047723,0.10344299803883202,0
Moderate,0.45096263477647686,33.0,65.30150295429478,0.1541264151011738,0
Moderate,1.0067300712270648,36.6,60.093474828003295,0.19197549535091185,0
Heavy,-1.571152351117883,25.9,79.81827999626317,0.13377391416727774,0
Heavy,1.0815140862997412,30.9,59.50973552204522,0.25570486895593053,0
Moderate,0.03754184148682145,30.9,67.48427959911214,0.11049273612803341,0
Moderate,1.0918053390746456,32.8,59.65831182965645,0.20241142073452728,0
Moderate,-0.07022036151761657,29.4,77.68136908245388,0.15031339252426845,0
Moderate,-2.5222779174879504,31.8,67.25450436455179,0.11114810622979271,0
None,-0.15196738231603887,25.9,88.42291917061105,0.11248613806012683,0
Moderate,1.06014381867127,38.3,77.17947438214833,0.09498085949529719,0
Moderate,-0.8937460190837143,34.5,57.69884243969435,0.1322574215136165,0
None,-0.3879649689074522,24.8,64.19022030109262,0.11710027092114919,0
Moderate,-0.1761335035509783,30.0,85.97013455013568,0.19320447201049346,0
Moderate,-2.899513879868482,37.0,64.3747829514204,0.09919369205052772,0
None,1.6713475754374763,31.7,89.46327610862723,0.06418022881930537,0
None,-0.9013756798971745,30.8,73.13387469986064,0.0894708445225763,0
None,0.505735432472799,34.6,66.46586478496927,0.1548651238027398,0
None,-0.08670113614820872,37.1,71.39557104480643,0.061057554030150535,0
None,1.25761905635936,26.4,66.76549055515353,0.08543103284971297,0
Moderate,0.4060561224280809,38.3,67.38937979006793,0.13434947901301597,0
None,-0.23492427152097461,30.2,77.20553916704873,0.0501907102747348,0
Moderate,-0.8935150925192802,34.9,72.36159447840978,0.2646675382577753,1
None,0.7978507013821389,34.8,59.64537445646916,0.17435888939689825,0
Heavy,-1.8734413039546167,31.8,57.913879483106264,0.17751084985194981,1
None,0.6458904202758925,28.9,70.3060872166119,0.08311761075261921,0
Moderate,-1.0990447515548727,33.3,61.54076579274004,0.09102065124948387,0
Heavy,1.25228366195664,44.8,71.14376295918782,0.2034516736808587,1
Moderate,0.1612995426626951,26.8,68.83626129170335,0.15870132574442283,0
None,0.6441237678501087,45.2,87.34138179347386,0.048801831650805,0
Moderate,0.08198881382471937,33.4,84.03767435396463,0.04452140719643433,0
Moderate,-1.7523770951409967,35.2,82.2290784868835,0.10121636621473662,0
Moderate,-0.8607291633953384,28.5,64.80351475781421,0.11042814847759942,0
None,0.6723893376113824,30.4,64.53513775161292,0.10796662068872231,0
None,0.166655817359844,32.0,72.87640034446645,0.09302011620159362,0
Moderate,1.180989905305672,28.7,75.42129883248376,0.11506889142344084,0
Moderate,0.40327456303717174,33.7,69.42645694669561,0.1979676920099871,1
Moderate,-0.9667018907026598,32.6,57.68540895530292,0.24449514430999697,1
Moderate,-0.796064137720634,46.1,72.29110478545806,0.23645937327189917,0
Moderate,0.10291739052323721,28.0,59.26950868886573,0.1394767768714154,0
None,-2.3140440660001054,35.6,81.23804619050769,0.04646180063126806,0
Moderate,1.6734418856229851,36.5,81.52710987062923,0.1155728354688382,1
None,0.44174673637755724,28.6,87.31682120938076,0.10073258563267244,0
Moderate,1.2270345970488723,39.1,60.89956050429945,0.15668553433671709,0
Moderate,-1.580603940809169,32.6,77.0364976409205,0.12751755734770812,0
Heavy,1.2445651603552557,20.0,57.032278386507194,0.35126679965096697,0
None,2.2314989110277486,39.0,71.68223669376516,0.14121181122818743,0
None,-1.3208783553773176,28.3,69.26103368259359,0.13993259946660797,0
None,0.7714017949037666,28.7,89.09784603890819,0.06685383154910081,0
None,0.0011099446872931465,39.1,70.291422663683,0.14603734947021543,1
None,-1.5444338482482443,32.9,83.64102130940552,0.05835444567993743,0
Heavy,0.4928839718518698,40.5,74.26608539551538,0.28193026494286455,0
None,0.8336032048373484,42.3,73.66052667343692,0.10271822326440083,0
None,-0.6011265526688468,31.1,89.48310155865285,0.059803185724786725,0
Moderate,1.1659165202552229,39.8,78.2044718010062,0.09384010585826269,0
Moderate,-1.6667634067891977,30.5,58.08318516525781,0.09907239554157383,0
Moderate,-1.4947561464496442,48.4,91.76277877282676,0.056256708214153864,0
None,0.13659739558875236,30.8,83.6036655155346,0.09795934804285589,0
Moderate,0.025385277972271716,41.2,72.26677400489665,0.16546163393651575,0
None,-0.7165734884241052,40.1,62.75325383352431,0.09331879582096793,0
None,0.8095944359718859,36.9,90.8461638363898,0.03297332560526357,0
Heavy,0.5308943142159493,31.0,70.47248120353294,0.23756404366207765,0
None,0.858139070934016,34.1,84.80644842102284,0.08359665833877186,0
Moderate,-0.1231364353522676,22.1,65.90058577090153,0.0889912181593859,0
Moderate,0.6025802679783409,36.3,86.2382083096928,0.0699169984631543,0
None,-0.44565030302999453,37.1,81.12836681449593,0.14572526329315164,0
Heavy,2.0538186900865956,35.8,63.86144397992784,0.15287974833816936,1
None,-0.8125457701219858,18.0,57.73890115224975,0.1563253279717325,0
Moderate,2.105297429458312,27.4,81.17980576804355,0.08033801681508754,0
Heavy,0.034887947089408566,30.5,48.10013943383969,0.30458873757044425,0
Moderate,-1.3755108895687427,36.7,72.98496019752055,0.20741664690912728,0
Heavy,1.368079350488601,36.7,66.01879699790575,0.2474636804389762,0
None,0.125901388394959,34.0,89.11167137147625,0.032767689079631776,0
Moderate,0.851124098380238,38.8,69.44985888885259,0.17227869686578867,1
None,1.2238559185425932,28.8,88.940981650128,0.061180158953032804,0
Moderate,0.33795555414502526,38.7,70.22698137003808,0.22312552352961415,1
Heavy,-0.5922408448128146,37.8,76.60336312259331,0.08943903638803877,0
None,0.9757133776692501,37.3,89.48401529964622,0.05008230502301053,0
Moderate,0.000755507454595548,33.9,60.50437311592869,0.31715158728264337,0
None,0.685857818608419,46.0,78.61929648020745,0.06646316943438291,0
Moderate,-2.1537305737914614,38.0,97.18812070389622,0.02508277170699831,0
Moderate,0.4469817170098519,29.2,73.35953924991668,0.1444519632303857,1
Heavy,-0.6385858251450302,36.5,66.4982611948543,0.24556915395834944,0
Moderate,1.6533096371785305,39.5,79.95562643477561,0.08210089172372345,0
None,0.6230873478890951,31.5,77.43714688310807,0.11705873463813238,0
None,0.23985774584929662,41.5,61.10807250634455,0.12557488835917152,0
None,0.48630999335022157,37.3,82.87234512713538,0.09463122836494647,0
None,-0.9984408528767182,20.9,60.514564560221345,0.15130574406992126,0
None,1.6232566905280539,36.8,77.65125466827224,0.1142418399320339,0
Heavy,1.9913704184169045,32.6,81.06105823579722,0.2921468735257405,1
Moderate,0.3929135105482163,38.2,66.73517841295228,0.17816255804393166,0
Moderate,1.5904035685736386,40.7,67.71858676168212,0.08041998502385236,0
None,-0.5691481986725339,36.2,82.90574973315455,0.07122000608359971,0
Heavy,-0.7971135662249808,45.0,56.216612669642316,0.2566869414461148,0
